x,y,z,w,v
59.77204740033471,47.3470975166465,74.3887476855889,55,94.35637112328708
39.371276670566935,32.89186180720157,76.2442616512999,51,108.29764508119379
46.74138717363922,39.609498816859784,93.40296119917184,4,7.493251868770949
44.35717323500572,37.03952227367201,95.4845822416246,76,25.540586848545104
34.44022260749546,30.021342627686046,9.559904085472226,37,234.70755500470557
42.8906407774894,33.109269650895335,32.0728202117607,73,44.719211297231666
54.289696355827004,45.38944840115446,50.77012332621962,15,24.25426420563083
30.964447711632737,27.242609692768127,69.40624099224806,37,367.32512604141976
40.22369804963005,31.286789624223495,30.42331370525062,70,94.75725328722795
44.856923322702876,36.94133298265534,71.1824721423909,2,22.86710612871148
52.39539591387802,42.43724732866104,77.20785974524915,60,6.520924412471356
47.722507125554785,36.24312617231808,98.75766667537391,86,5.4747165941593385
49.30412860125393,37.31326560958547,94.08122804015875,41,-6.426138078341221
42.64873978523221,36.20820179803975,89.69325276557356,3,61.65876652417115
55.926290816391514,44.749075431467354,92.1969163697213,17,41.84524718324111
62.974785705548584,52.33042652191398,50.48418543301523,56,164.19736211504852
48.703453338749135,40.13754159997954,61.488113389350474,52,5.253063680117029
46.51372041228891,35.5598076430277,10.506439628079534,8,11.238533595549608
39.946804352099264,32.650019677258435,2.8135269647464156,11,109.61264528332815
38.225716354104,29.350059424908654,55.28812848497182,55,148.38365797723043
56.25047516387323,44.84587401282895,7.679979270324111,63,48.044437606799875
49.072622928767245,37.921628845249316,5.595734948292375,55,4.229185513952489
53.00277065874499,42.080624801190226,13.658151892013848,95,18.84602336369441
57.779478463248125,43.855238565865356,28.160779480822384,81,55.35765711390448
54.072177719075356,45.22377784632678,50.34513392020017,82,21.77036664457992
45.26939737971993,34.68518032795288,63.77324238419533,90,17.758424229402017
42.63368515284094,32.99713582185332,53.40614391025156,9,46.79841875148036
38.76777633709081,32.25167485190512,44.418105436488986,32,117.29343315742241
52.20091471619846,42.3299473749674,80.75246918015182,13,10.687355641591544
40.135464407348806,31.198020197094444,6.509014684706926,48,95.51784268218596
63.59196968328594,52.34113450682472,54.12031521555036,93,187.29544253948106
49.54170787810749,39.12930832816423,94.55223802942783,44,1.1378780867510805
42.76439184721009,,89.94423632975668,27,47.633320510468145
54.35862075115784,42.61334252555666,67.42311678826809,62,27.4619035875592
38.040657721636244,31.680227134191906,79.65452403295785,49,150.57750401248208
46.07845798659805,36.99687005999473,66.40274156816304,82,18.426838215291582
46.67076519832242,39.15359570641811,11.48270524572581,39,15.609716102865871
47.891915767450335,38.296423144915316,11.50218874681741,40,0.9361294267457181
67.44818661904594,51.664940957595995,89.31211987510324,73,307.337666647168
36.4697144103455,27.529065491285895,20.330992550589144,97,190.15339001888165
37.978723085654565,31.582201998071106,87.76421444490552,95,142.14288733356707
61.66139019121867,50.747626219583566,6.838569138199091,56,137.0488464382373
41.79863550451145,31.78785129274263,74.06068220734596,83,70.65915128239365
56.71030826216412,45.643246460393726,9.546547033824027,20,37.506081400607776
29.80995384868535,25.845732180238315,39.735741703771055,67,411.5168967322922
55.25555234765524,46.408938312548266,94.6050769649446,85,21.523244715162235
49.64258536570519,39.76233944941163,27.739358483813703,67,-2.1301855646094623
29.798687036583722,23.54053246641834,11.801083432510495,98,404.65257399136703
41.99471152380097,31.830669592540623,13.048712210729718,25,68.51635147880054
55.998046839937096,44.774397532205285,13.503385102376342,83,30.56837017588782
29.523554507362476,23.957359892464286,71.60359462723136,22,413.79255315402764
47.961496254102194,36.77955555796538,18.12935348134488,20,9.23397572612581
48.41886212705163,40.40351177011053,68.17168933339417,63,1.071192692104003
53.23085347839964,43.53900516459612,98.70649906806648,91,18.519501422141182
46.92249453059594,36.18543821142958,8.19310040678829,99,9.013679328060418
40.92136808088696,34.42156418971489,60.67367112264037,18,88.89888569376042
56.091378960772424,43.152857012871664,15.678106434643269,46,28.810503399301034
47.65284905695411,37.20119056028172,12.500652601011097,93,-1.7527570890566215
39.72440476709297,29.425043729642557,64.7543923696503,94,114.64624668636554
43.7835930225049,35.28138106139979,1.221125852316618,24,36.69209457694693
56.6280463490449,43.523332194754865,9.888980980031192,65,35.984122504125985
45.228656589225224,36.09739590533771,96.19609804358333,98,27.91649780643203
57.40519405802582,45.40389540018597,68.15778776071966,55,51.19646240911883
62.51312713279597,49.92620695960689,53.78202360589057,74,146.68580983926694
35.08231681093129,28.19144462391006,89.4659401383251,38,217.09877938473088
41.63704171756464,34.85826562352065,47.7008318528533,2,72.56113096177309
44.5227713320934,35.75157781920908,69.34567124117166,100,27.050773886917707
43.9092512725875,37.23417699827993,29.892850620672107,15,42.35867481498606
62.04419632706886,50.10931014667528,77.91207493282855,52,147.70806355266444
42.435491720611765,31.838646817199198,67.98635351005942,97,47.26541592264423
51.07963523491778,42.48521902027189,38.08228834532201,25,10.785259016012212
45.27744608548724,34.644807964064356,61.131543666124344,4,29.98452502435994
50.8711161647194,40.89524774830542,87.50673816539347,70,3.443321838834456
40.187151047801265,33.22590225277815,54.77069141343236,98,103.12901117973057
67.80149226523724,52.07066502872686,25.531381065957248,66,317.62086136518707
58.06246919136164,44.89374536241513,43.57217901851982,19,74.58811368008797
50.797489383018195,42.658013427903946,47.59752172976732,28,-5.197049674359088
30.54577589009494,26.21841907923167,61.05571968946606,37,377.97234332449295
32.80175167034288,24.502185809078824,3.440606384538114,11,290.34482020603923
46.09162166887935,36.2852890300456,86.90849458798766,9,5.767389213940065
52.34994874862811,43.731373896148774,88.99144195020199,23,-3.6094148071713983
44.108915898595114,34.17677451325217,59.787910990417004,54,40.75059694672698
47.950121053912504,40.48373498083935,1.3405100675299764,69,10.056485352511078
54.871432787077524,45.47918245641703,57.48801773879677,5,16.7510805173787
40.21958034273179,32.8962197317048,20.503461454063654,31,88.62091306450448
56.548419580737274,46.62340780179997,89.0342362690717,47,45.48721883952775
35.97942675557747,30.423234109819425,35.45700351241976,61,198.57775301486544
60.23017878910872,50.01950175155976,56.680101598612964,82,103.55858527293859
53.753587172055546,42.47112448730761,96.31024315021932,89,19.90301441093262
45.20472344522088,37.677222110228264,79.24932285677642,29,29.505868110385062
49.74172536930489,41.94866880686544,85.66574195865542,64,3.905558964337852
53.544729649698105,44.8982146288948,9.824749338440597,30,16.437227263553375
58.98033962674704,45.00184134419102,36.00922068580985,99,76.89529793062738
46.960324618811434,37.72807082228154,35.0534884724766,58,-0.0699086128596651
70.93268135816871,58.731742474655334,67.46321327518672,12,439.3511489344745
52.63775271520728,41.45031681107366,48.10266161803156,26,10.968935428994392
40.42009378494524,31.8213189640255,1.589007512666285,81,96.38935268197378
48.69188009448396,38.08989093039409,18.016484868712723,84,1.9252323788125552
42.490915703484376,33.230406732495545,8.594763744622469,40,49.43255139664076
38.84465852801782,33.30760746535361,88.86090728919953,57,116.10935246496769
48.61541724048299,39.368288740146724,32.22154933027923,60,6.232082139296565
58.18746897483639,45.614776834181875,98.73915729112923,68,75.13854106832336
45.46302601074079,36.93268519236316,96.35596920270473,5,22.651470378563243
53.91040846739246,42.11420068521092,67.15272932779044,87,14.964534752903079
45.340352048435896,37.742455321067716,50.383550324477255,75,25.178080174367093
56.237008630505976,47.032916911252386,11.826289584860206,14,35.58365373108375
39.25108114866741,33.79351966034969,54.97872745618224,72,111.19064661992856
43.47868981777351,32.46124898135018,7.243579626083374,86,45.80412150540033
42.53367771788437,34.44076995401034,17.906431364826858,53,48.494070984780976
29.970256028055218,23.418685374687243,76.53827709145844,17,398.75251561971726
44.38693137271157,37.113068707397694,19.06533984001726,48,26.553301330668614
51.7659058654821,41.85796886380952,88.39389861095697,6,-2.1170305371871665
57.77451120215169,47.202851944487016,89.11931146867573,40,67.75229269368816
44.894450672749265,33.731613013445084,31.013319361954927,87,32.09114157571405
52.4503557882893,41.78714230992214,50.29819798655808,56,12.777913828228437
45.444729144101714,37.548374461381684,75.00315948855132,99,22.791088536987566
42.30182895154911,34.91190830974642,11.158600961789489,39,58.82708355914863
37.02473528902997,30.413317396899842,5.39150619879365,69,165.4995922790391
39.68553348460293,33.81116259553144,56.080719851888716,11,111.22957247783133
43.3312007702908,33.95712335683573,64.81942343525589,5,52.601183656959144
54.86023588261092,42.03269667535268,22.999235126189888,30,14.915833527758803
51.20712068547699,41.091057272432145,17.497370834462345,82,5.78538266614851
65.13266729799717,51.02215547624911,52.98605980351567,52,222.69833642922924
48.99970742650276,41.66790826439814,12.784668756648898,84,2.9453716545483646
35.33071874544754,28.593603435367598,63.18492768332362,17,224.93396837109682
38.64123035078013,32.87803106290349,32.946769800037146,37,133.7733593479896
43.687451461617954,32.84055202468047,55.09237314108759,76,37.258338972345896
61.539033674504,50.291028124641144,29.517527064308524,79,134.73254622016032
64.53216525398949,50.28869929601483,86.47570237517357,35,208.4223217556933
45.12180082328757,34.57177618125379,39.3911738647148,29,27.234849283830076
53.749383434607644,44.82681015516706,67.95600312761962,75,4.273769960569705
57.43411123531316,47.20276896594953,59.77656785398722,2,50.15940643028794
59.745364230711225,,46.688255900517106,49,102.4515155808492
43.20308418706953,36.11684587920055,7.898969086818397,8,46.69658615680703
59.61497515130758,45.61416251384071,48.86173459235579,99,83.73252848680208
39.32700006198652,33.47762925383115,83.82542280014604,53,119.31328481147602
28.286310051319106,24.511129607200928,71.97942612692714,0,471.3997307714336
35.33897682730385,29.611185939958673,41.20976235717535,39,224.69332914779991
33.40712201994955,28.298016610399777,87.6179977087304,82,265.33514409333424
58.56537687808676,44.896206386722106,31.779988599009812,75,66.7630802926608
36.51541219456781,30.059238741058547,18.2110495865345,88,174.0467373259077
56.217324047910495,43.207373110001896,67.02076948713511,81,31.465100891270986
48.40900274699685,40.319568142122705,24.140190915204585,33,9.953730863041734
56.29709375686557,47.5064448282278,76.6487110638991,23,35.529534214286784
22.88199240933001,20.63327747218174,12.107738223858178,34,742.1738774524235
56.06951749837914,45.61250826260786,64.47072885930538,90,37.89827457957311
43.861728017936215,33.22792175609301,32.772828196175396,70,35.3494393807905
54.21033791830792,41.25950924851769,60.36108429543674,9,8.265497887580363
35.54212047421623,30.932243904983764,73.48367210943252,62,212.2968238673017
37.13430777817834,30.262631750316245,82.31511116027832,95,174.96814321850806
45.52238911443092,37.49972800975986,52.07421698141843,79,29.755109773099598
47.697037973493934,37.62114761857811,11.460411408916116,76,-1.9566606520099397
31.808862079479372,24.029334552695687,32.77868642471731,51,335.28286738473366
56.92972659201696,47.931527720379535,37.21403188537806,76,49.07244904824935
46.76222781921857,39.29193797691635,29.7619360499084,73,19.12030063149028
62.966746694500316,49.54462997515592,33.07474469766021,68,168.27774704741276
54.16184740976214,45.57040188291496,61.76906116306782,74,19.38332411758102
35.88092310704465,26.43112518615974,67.83005371689796,33,208.25391534252384
54.8174622942327,45.795353215130525,21.577674220316112,24,29.772412941086337
54.515540574521225,46.06661935757468,44.177006115205586,62,27.42843249188376
52.05837567772896,39.15217277942742,6.452658213675022,62,2.7344185336940985
49.364758148192045,37.57943615833006,20.04002013709396,34,0.04712956167554244
48.62699683632158,37.655085161504644,44.13461198564619,59,3.4242872745135773
50.360809814430475,38.14332207954577,27.354778605513275,77,-4.806980353483273
56.67385271895978,45.98710575676578,91.01935401558876,46,43.94307943407995
58.40238948334306,44.88086460073717,7.687026564963162,52,75.5139514561024
53.974709239896015,43.72161300554171,8.523383713327348,30,13.172028333325594
49.12404540425677,39.834758635098474,32.74479324463755,35,9.567257216066032
69.73877050167434,56.6508821734117,50.25639415252954,25,395.62734605745635
63.08307253541892,50.797752177262694,79.77268060203642,63,170.39892098512624
51.07678642317648,41.433424730285964,40.51233634818345,73,-2.049116832062127
39.45584561629693,31.17420427534176,11.653141654096544,14,120.25308825239694
44.879816333044616,37.263841536066174,34.93954669684172,86,29.974505325609403
69.11427143901383,54.04541759261513,58.87521062977612,32,361.1658393370829
63.138181169728725,48.2877438648898,30.40382934268564,39,179.0991676017517
49.530532968232265,40.539977440285945,45.768322609364986,92,-4.764265585822477
54.657900296983144,43.692316523486994,42.32560850214213,49,17.843473403834675
50.894903589514975,38.34556836984862,18.39316168334335,63,-5.28639457299967
34.86788329671398,25.61205368188791,73.71532977558672,79,238.35621622652747
60.19204583770903,48.273034119474374,93.65991407539696,86,110.54836105274252
52.41562167069227,44.262769086078215,33.9019087376073,100,9.87037427371133
47.8031397128976,39.995612818843504,8.036273741163313,46,13.329710445602991
55.824745969983184,42.52079837929189,76.35027524083853,27,38.02784147331061
57.19951290712443,45.1172287637795,10.575181455351412,61,53.59797284772706
39.45855643153619,32.294136074291245,52.65299167949706,94,109.62529976458143
52.17538327435794,40.46399676024593,43.32366678863764,79,4.37399123136184
43.29020787677353,33.72657727548553,79.8797128489241,96,37.558307726891655
56.80026171292192,45.99449088307854,16.213862970471382,27,52.71748733707009
63.271222395996986,50.38177931564857,75.26847005356103,99,178.94409847412842
42.86067843367366,34.43651543594913,56.04618368670344,40,49.13395720434376
41.04549013337404,31.326347053261877,20.999989076517522,5,88.17920941016439
65.943541849719,54.99652096805171,32.21511582378298,32,252.21467404447222
51.623737137857354,39.00217070326172,16.00173804908991,49,-1.090494589182414
62.68756082502417,50.81137586445354,31.34590471163392,96,154.33663940585416
41.25879946748965,34.83612333612336,44.297158787958324,97,70.59574777794435
56.82547225714248,47.94841608133768,7.917294488288462,66,52.187151487623474
55.97806604012121,44.56384578918085,64.13545734249055,26,41.71818682796364
44.485841150930476,34.79409682509441,76.76320907194167,30,35.802856790772026
44.764601952949896,34.34826732382691,30.380375077947974,14,18.345507936833076
33.845322010034245,28.631185007875054,61.884159641340375,41,267.6841967645297
45.081173308567905,34.17375861329162,44.645183882676065,62,22.828910192197576
43.73141145535363,32.7740815949931,90.62653626315296,85,34.03449462933944
53.81169851975508,41.6969459009468,41.71507195569575,68,20.441405698128115
48.36917674438384,37.48869530885897,61.67500731535256,80,4.8253610287897715
48.85636035497787,38.44443855829927,44.11534443497658,95,1.584118318239859
43.402620680669436,32.34896517878743,72.07769302185625,82,37.737696881617964
30.681746881428158,26.708931060719106,93.80454141646624,45,381.4596285519456
27.42771986284454,21.398469119289317,53.76790885347873,87,513.6311209017681
46.18919791913676,34.58220561918125,96.51419494766742,29,5.0577787940774
68.8768471728136,56.733852768563565,63.70456465519965,63,354.28953264170684
50.5343515602448,38.42658617199734,62.26759850978851,26,-6.4110016960766565
52.38506321457227,41.34658309267471,13.338397070765495,100,10.473941308682683
48.64802302446684,39.12856782765874,69.509072531946,89,-6.724649098294199
63.90877056258711,52.2886651079411,92.19586055260152,76,184.9326217804229
51.212630991985876,39.371365758626794,51.418181718327105,93,-1.9536012346569456
50.50342606383625,39.41807378179035,96.52329289820045,47,-7.651237088701472
46.12752276610104,37.062587725398956,64.39127335324883,67,10.379197652207106
51.14428687236959,40.92890021629995,44.6786918444559,34,-2.95620562639302
48.33166882410299,38.87619226670361,55.5359176825732,17,12.052601127202962
44.17699300209774,37.59058025751834,58.89793378300965,48,29.5237150181363
55.503466783789015,43.63424788014891,24.148304318077862,18,32.450306968858385
50.845167833829066,40.68630310700778,2.272452460601926,50,2.3954516289456995
34.736954410192126,25.57115804486315,47.77579989749938,68,233.07715687053772
36.069473552284386,30.864348037354347,48.65504789631814,95,202.85271538317502
61.43666479310802,47.76624173726208,94.8050184873864,60,125.23039150837354
49.09065948171489,38.45563391699228,71.71903834678233,1,-1.1590369459231713
45.33266273687257,33.812203592707505,77.4009644286707,89,29.493026178948487
61.301541670285545,51.01920556733527,29.343409440480173,31,128.96592840655572
40.335556218004285,32.366691830763195,81.44528875127435,96,89.70794659484163
51.238383674251274,41.008807523094035,4.816214833408594,63,-0.9333012693751472
54.09507308857293,45.0545513017849,39.75419725757092,95,16.404611093799875
45.60766321385794,34.36197597775648,20.284857437945902,20,27.889650111626185
52.364861299346614,,38.32402406260371,18,2.5705509646638447
44.405030767924956,37.50174819861752,81.98229589033872,25,22.104117429049772
56.48658860646649,45.9767540478855,90.34389664884657,61,48.47677235404881
